,correlation,dissimilarity,homogeneity
88,-0.3850921546240418,4.74,0.2296206690188215
89,-0.3195783808028706,4.1000000000000005,0.2230107142676903
90,-0.06705254062607355,3.5400000000000005,0.24241524619719362
91,0.2596641160687668,2.799999999999999,0.2692200083063216
92,0.4072032812099462,2.2,0.3435921242509478
93,0.5223032728681171,2.04,0.33083918307447724
94,0.46316538386909,2.12,0.32997040479393425
95,0.5029887836657936,1.9600000000000004,0.3641990950226245
96,0.4739104624265623,1.74,0.4210226244343892
97,0.35661073067950944,2.04,0.3681918552036199
98,0.1701379848997657,2.48,0.34247601809954753
99,0.12120102526547058,2.64,0.3193785495903143
100,-0.14796707717061702,3.08,0.2674883209000857
101,-0.3250869237794619,3.4999999999999996,0.17061049284578697
102,-0.27446871264688993,3.4600000000000004,0.18752026415555828
103,-0.3027479375630602,3.48,0.20047684731415005
104,-0.2840236686390532,3.48,0.20706263672346886
105,-0.38920360460860004,3.34,0.2120719555445524
106,-0.38228724029627636,3.3000000000000007,0.2519765660373982
107,-0.3680104031209362,3.2200000000000006,0.2550197359040975
108,-0.28133482356698064,3.0,0.25184894215482456
109,-0.15845192641443945,2.6800000000000006,0.2788221597162774
110,0.12341623650868139,2.5,0.29665084994496765
111,-0.033084869883614476,2.76,0.29958816169312635
112,-0.18689426813226684,3.0599999999999996,0.2914270757202757
113,-0.16996190821694182,3.0,0.30184336531303585
114,-0.1891989906163586,3.02,0.3130198359012712
115,-0.45372099226460383,3.2,0.3063634582566582
116,-0.3012647123327729,2.9999999999999996,0.27533990461049285
117,-0.24490593423770443,2.98,0.25661592271004036
118,-0.27492054319560816,3.04,0.2589296808120337
119,-0.24068606776325036,3.04,0.2515245199951082
120,-0.3980263157894736,2.76,0.2608711263299499
121,-0.40291651678242335,2.58,0.27710705637764466
122,-0.24407784859743004,2.18,0.3268699523052465
123,0.0660896163483128,1.9400000000000004,0.36261049284578706
124,-0.15741405554438673,2.22,0.34622795646325055
125,-0.32141682201995836,2.44,0.33148342913048795
126,-0.2825416252326678,2.5,0.325429130487954
127,-0.1559980253414514,2.7199999999999998,0.29090424361012596
128,-0.12762902272151366,2.6399999999999997,0.29954017365782076
129,-0.01139475311368253,2.36,0.34705393175981414
130,0.07864002076304177,2.24,0.3557912192735722
131,0.1379310344827587,2.12,0.38943827809710163
132,0.010751009736395376,2.38,0.36483311728017614
133,-0.11313905212699817,2.58,0.3316023480494069
134,-0.07775211701308696,2.5199999999999996,0.3144711263299499
135,-0.029354207436399198,2.6399999999999997,0.294964608046961
136,-0.00982100427688895,2.5599999999999996,0.3173718478659655
137,0.09519220473284075,2.08,0.3565018955607191
138,0.16168422384612952,1.7400000000000002,0.426556194203253
139,0.03741713172778006,1.82,0.38483918307447723
140,0.2555631564122169,1.5800000000000003,0.4099457013574661
141,0.2549503964301366,1.66,0.36876923076923074
142,0.25422669946507365,1.6600000000000001,0.3767692307692308
143,0.18786857624262843,1.9,0.32071493212669683
144,0.10552109393742072,1.94,0.3246606334841629
145,0.019913419913419897,2.02,0.3178371040723982
146,0.07596227377007395,2.04,0.3170135746606335
147,-0.10177697521656068,2.3800000000000003,0.2868977375565611
148,-0.01153190641669801,2.42,0.30412126696832575
149,0.19639393323603851,2.34,0.3173520361990951
150,0.34881435065732896,2.5,0.2968814479638009
151,0.21459630637523122,3.02,0.28026454667539374
152,0.1788531230014922,3.22,0.28256074332453157
153,0.09633055437229963,3.72,0.23827323715710652
154,0.07561837455830389,4.0,0.2157501602340296
155,0.06650785296806182,3.96,0.2442359606796579
156,0.023902227990482364,4.279999999999999,0.21190363533855056
157,-0.0014756517461879265,4.58,0.17957569088027667
158,0.045801526717557266,4.680000000000001,0.1647572758109622
159,0.0024875621890547168,4.76,0.18198305543674184
160,-0.06542894063662018,4.92,0.14581815507671952
161,-0.10379083163740468,4.32,0.18388231383293088
162,-0.10962330935550502,3.9,0.209593063721069
163,-0.08586528808317659,3.74,0.2004949981655864
164,-0.07326065074764432,3.5800000000000005,0.1993235171823407
165,-0.03773109667019292,3.36,0.23060858505564388
166,0.039312851007598265,3.1,0.25031718234071176
167,0.03726708074534156,2.68,0.32906170967347437
168,-0.1877624475104979,2.3400000000000003,0.35840415800415804
169,-0.24846728346895547,2.2800000000000002,0.349272936284701
170,-0.2484076433121019,2.08,0.3869610859728507
171,-0.25016363398350566,2.04,0.38813755656108595
172,0.0060858130218049405,2.02,0.3378298642533937
173,0.21175431958632868,1.8400000000000003,0.34752217194570134
174,0.37542381955101883,1.5800000000000003,0.3899457013574661
175,0.06692777329800713,2.0,0.3361037055154702
176,-0.013982281993809373,2.16,0.31850370551547025
177,-0.1123758278145695,2.2800000000000002,0.3242207166442461
178,-0.10294117647058817,2.3200000000000003,0.32539718723248134
179,-0.08257986738999396,2.3,0.34457365782071664
180,-0.032079457976152935,2.2199999999999998,0.35629981655864007
181,-0.07816711590296496,2.36,0.34315528922587746
182,-0.03943441949890849,2.54,0.3192885899474135
183,-0.15228542990582655,2.8,0.2913675920264156
184,-0.27803414421086614,3.1,0.23490605356487712
185,-0.21478307445099087,2.8200000000000003,0.26596967102849456
186,-0.13744485771127063,2.68,0.28643120949003303
187,-0.21292645294016802,2.68,0.30190588115982664
188,-0.3442883000142361,2.9000000000000004,0.289882351748062
189,-0.4172516986316839,3.14,0.2760856047748444
190,-0.4151187904967602,3.42,0.21671429500353462
191,-0.38232842456237837,3.4000000000000004,0.19859004405575426
192,-0.3525516795865633,3.16,0.2032650605356488
193,-0.14021711918796512,2.6999999999999997,0.2492095878684114
194,0.004134272862008887,2.38,0.26541357466063353
195,0.05517762660619803,2.2800000000000002,0.2827848844319433
196,-0.132397218299539,2.5,0.26644759691818515
197,-0.3152586137335592,2.74,0.2263389996331173
198,-0.3695652173913044,2.8,0.21469194080958787
199,-0.3061093933255144,2.7200000000000006,0.23751547022135264
200,-0.35592187452390384,2.58,0.25097492968081203
201,-0.23333333333333336,2.32,0.29207239819004527
202,-0.05740181268882174,2.08,0.36349076678488446
203,-0.0054179357934175994,2.1799999999999997,0.3516240675064205
204,-0.18657937806873975,2.4,0.3283860584566467
205,-0.15276768096375531,2.3599999999999994,0.31520958786841136
206,-0.16531503431066752,2.4199999999999995,0.30857365782071655
207,-0.3281731022957164,2.7600000000000002,0.24382782093717487
208,-0.49447131997235655,2.96,0.23532103360685808
209,-0.427519706954445,3.2199999999999998,0.2124739747833287
210,-0.4561511310536018,3.7,0.20679913070848466
211,-0.46059956079873343,4.0,0.1737825720683966
212,-0.34781220057489626,3.8200000000000003,0.19346254008119146
213,-0.19584867760294608,3.3800000000000003,0.2323066149252663
214,0.0053050397877983935,3.12,0.25533222333911
215,0.06554135270320922,2.9399999999999995,0.2863659019796753
216,0.11242201410882001,2.7800000000000002,0.29933721175098504
217,-0.13951677469592777,3.42,0.23813114811846575
218,-0.1962460345435319,3.5200000000000005,0.23853114811846576
219,-0.29335684891240443,3.84,0.22194428132672095
220,-0.3424471343727531,3.9000000000000004,0.25184828890771116
221,-0.2965116279069767,3.96,0.2581780442894035
222,-0.18172565871310642,3.88,0.25357694267257674
223,-0.10858037652585503,3.92,0.23512264403004282
224,-0.16424184702289074,4.24,0.20031536748902173
225,-0.1229946524064171,3.76,0.1984023101342758
226,-0.0506654214335746,3.02,0.2754986046188056
227,-0.12489359114678338,2.9199999999999995,0.2844102837187199
228,-0.2032085561497326,3.2800000000000002,0.26702258651925803
229,-0.34813444341658956,3.6199999999999997,0.2516239026920469
230,-0.44399578651685395,4.04,0.2441139589772252
231,-0.44006849315068497,4.840000000000001,0.1601177366423803
232,-0.3912860279877806,4.82,0.20602234713522605
233,-0.37215090385119204,4.8,0.183672487773602
234,-0.5458983440222075,4.120000000000001,0.21543256550478998
235,-0.5736901620806635,4.12,0.1999273635515482
236,-0.5590290399450704,4.44,0.18483698250620087
237,-0.4990757855822552,4.640000000000001,0.14789962258456604
238,-0.38253944845892934,4.24,0.21763717914565203
239,-0.24914089347079035,4.280000000000001,0.20395744233254307
240,-0.012319184155582736,3.9800000000000004,0.2131469795867629
241,0.2415688233824631,3.22,0.24934851509365197
242,0.3061021583329881,3.04,0.2572367371896784
243,0.32964449600147827,2.9800000000000004,0.2620602666014431
244,0.2103075644222777,3.44,0.23597774125521614
245,0.1990251827782291,3.64,0.22254191001158058
246,0.18432266460266558,3.5,0.2627706002402708
247,0.18938713006424984,3.5200000000000005,0.27153983100950163
248,0.14524110651806707,3.7,0.22030906177873238
249,0.1161153084427492,3.5200000000000005,0.2349439166057829
250,-0.1271799234368354,3.8000000000000007,0.23981305760244032
251,-0.13238289205702647,4.1000000000000005,0.19593422673537414
252,-0.13382595124979524,4.22,0.18482310899584894
253,-0.2724582540689072,4.54,0.188929662964698
254,-0.319158842244122,4.28,0.20620475185246925
255,-0.37299220929114163,4.0,0.20048121340921868
256,-0.35070575461454934,4.08,0.2087180748304715
257,-0.4375190291853335,4.2,0.20134291394997353
258,-0.3428671084757585,4.039999999999999,0.19424949318937965
259,-0.25296017222820233,3.8,0.23376325129137304
260,-0.11861179626985162,3.5200000000000005,0.2465150184431402
261,0.06100633905467858,3.26,0.23651716888442867
262,0.14751624199691074,3.0999999999999996,0.25458598388698817
263,0.17115527488855872,3.08,0.25796561085972847
264,0.1617377983915578,3.3600000000000003,0.21285909257673963
265,0.07446315630690331,3.5,0.21421592271004036
266,-0.08259212198221093,3.48,0.21045782071664426
267,-0.1899252004359575,3.3400000000000003,0.20561257184786597
268,-0.22818136658730023,3.1799999999999997,0.22158596062125474
269,-0.16936160689307897,2.9000000000000004,0.2590617096734744
270,0.06079137375931112,2.5,0.30258270759447226
271,0.2978244067685123,2.3,0.32568017610370553
272,0.30203106104609645,2.7399999999999998,0.31539778644051253
273,0.014740617618755994,4.08,0.279421452682808
274,-0.20813954878588245,6.32,0.21077880972646643
275,-0.2590944530016924,12.420000000000002,0.13365864682832293
276,-0.3500110547047916,18.1,0.08175419281982213
277,-0.3971431266465322,27.060000000000002,0.03946366212353177
278,-0.4923008020710229,32.92,0.012541984192927689
279,-0.5452126166387818,41.74000000000001,0.009711169719293734
280,-0.42696226200881376,43.5,0.005046529511284204
281,-0.5354810158563221,44.36,0.0008882411280373002
282,-0.3796783173523044,37.879999999999995,0.011875110056426465
283,-0.525451847991572,35.02,0.012439583205535055
284,-0.3252491665448185,25.220000000000002,0.024474021811715384
285,-0.05336897520158827,18.54,0.033469214092903765
286,-0.01045375411484972,12.66,0.060624688818158065
287,-0.17162033399642268,11.280000000000001,0.07255435953002491
288,-0.28681409566523924,10.260000000000002,0.07347651203414024
289,-0.31264494754279404,12.64,0.06192667858798428
290,-0.5100417587107426,17.02,0.05296413816796994
291,-0.6755572444307534,22.700000000000003,0.025715975568876753
292,-0.6769041548783156,25.96,0.0030158066013929526
293,-0.6223453557258376,27.880000000000003,0.0016447374376958547
294,-0.42875298115938015,32.239999999999995,0.001218973409915654
295,-0.2864219980221882,36.88,0.0010612879788194371
296,-0.35678832774401265,40.32,0.0009530773901923474
297,-0.5702462882239288,44.559999999999995,0.0006909969124901773
298,-0.8149397993570947,45.42,0.0005951279832965458
299,-0.903889101661784,38.12,0.05768505459070249
300,-0.7730228227754807,31.180000000000003,0.06921858526764953
301,-0.5866688074364196,24.580000000000002,0.07086708586871662
302,-0.3974808464852412,18.3,0.07162706738688521
303,-0.4301902848163924,14.240000000000002,0.0735617524731779
304,-0.45341604061445506,14.08,0.05330691399482221
305,-0.20463145915905734,10.98,0.11162892135141647
306,-0.09883863738324965,7.9,0.13783682178555848
307,-0.17543760267376649,4.92,0.20375700889334172
308,0.033868866695614425,3.0000000000000004,0.2546421912883325
309,0.24637681159420297,2.52,0.2833459704047939
310,0.2984367520097723,2.4200000000000004,0.2694002690473279
311,0.22924766387013168,2.4400000000000004,0.2891172801761037
312,0.22224447559917218,2.5200000000000005,0.2755245199951082
313,0.3497151407032284,2.14,0.3225018955607191
314,0.4237288135593219,1.92,0.3520156536627125
315,0.29306580725647163,1.9200000000000002,0.3520156536627125
316,0.40287203984736814,1.7400000000000002,0.3603529411764706
317,0.27740213006761655,1.8599999999999999,0.35506787330316747
318,0.1784323271665044,1.96,0.33424434389140273
319,0.1801651016992426,2.06,0.3058371040723982
320,0.13627866253342485,2.26,0.3034998165586401
321,0.07201187824795843,2.12,0.35467628714687544
322,0.10187162416781811,1.8399999999999999,0.41313782560841383
323,-0.02605487664284064,2.08,0.3804475969181852
324,-0.3252037578547876,2.7399999999999998,0.332692673381913
325,0.014111125110243155,2.6799999999999997,0.33910896297467313
326,0.06435452793834301,2.6199999999999997,0.33993249238643786
327,0.02511856666081153,2.8,0.3138371028792837
328,0.12773450813567455,2.9000000000000004,0.29252009175050786
329,0.4055152840102788,2.42,0.32498994741347675
330,0.2373540856031128,2.62,0.29945349030743584
331,0.2169276907697434,2.8,0.2414534903074358
332,0.19187817258883252,2.9400000000000004,0.2167181105838208
333,0.16953782377729884,2.98,0.20871811058382078
334,-0.13014360229248498,3.24,0.1773059044255601
335,-0.2592255125284738,3.2199999999999998,0.1757764926608542
336,-0.27410045437799335,3.52,0.17642988632601259
337,-0.20827178729689808,3.5200000000000005,0.16657042686655316
338,-0.2902509085715192,3.5,0.17424037917179958
339,-0.20469679255832865,3.1799999999999997,0.2165141237915987
340,-0.20297462817147857,3.04,0.24716370306958546
341,-0.16877045348293598,3.0200000000000005,0.23271356243120953
342,-0.25344837162800166,3.14,0.23602333374098083
343,-0.30314502038439134,3.2,0.24159980432921613
344,-0.2874478240194438,3.2199999999999998,0.24296387428152133
345,-0.2770043206913106,3.02,0.26247763238351474
346,-0.3395240858966918,2.78,0.2814508499449676
347,-0.2940651494868362,2.44,0.31683130732542497
348,-0.220104210492249,2.1399999999999997,0.36490189556071917
349,-0.14624365662372688,2.02,0.3727305857894093
350,-0.25825157737335425,2.0599999999999996,0.3732711263299498
351,-0.22683706070287543,2.1599999999999997,0.37280958786841145
352,-0.11047564579163087,2.4800000000000004,0.3083860584566467
353,-0.0957214685513708,2.4400000000000004,0.32438605845664675
354,-0.10483870967741937,2.72,0.28027746117157887
355,0.01331037679623865,2.8,0.2768043524818274
356,0.07301587301587299,2.6799999999999997,0.32098290207214164
357,0.14314745446549082,2.54,0.3559940308479763
358,0.24274858182596598,2.64,0.3118064314839064
359,0.2795649721722659,2.74,0.32871830819193915
360,0.19697082504600127,3.02,0.28780888049915426
361,0.13563218390804602,3.08,0.25603757072784444
362,0.02330556181040308,2.880000000000001,0.29463549172576553
363,-0.03857566765578634,2.88,0.30663549172576543
364,-0.04446229850082907,2.7800000000000002,0.3079872324813501
365,0.10061007568292833,2.22,0.3826527577351107
366,0.1752841637466883,2.12,0.3715305857894094
367,0.08653454041269064,2.4400000000000004,0.3022274183685949
368,-0.07152306199841255,2.64,0.25540388895683014
369,-0.18181818181818185,2.68,0.25335864008805187
370,-0.1395864487186098,3.1400000000000006,0.19183764216705396
371,-0.16310340190937211,3.2,0.20819058334352453
372,-0.11073165178644029,3.1400000000000006,0.2190231625290449
373,0.026771653543307076,2.8400000000000003,0.2672650605356488
374,0.22541454127973726,2.7,0.27887230035465327
375,0.2860778658035213,2.7399999999999998,0.2800487709428886
376,0.27884918981042955,2.7800000000000002,0.2810056010761893
377,0.288836514613793,2.58,0.3182906689494925
378,0.1770036592293161,2.78,0.3238218906689494
379,0.1886990550730171,2.62,0.3628239696710285
380,0.256450071667463,2.4,0.36311419836125725
381,0.15411842342072107,2.6399999999999997,0.3146906689494925
382,0.08149306234121555,2.64,0.30828342913048795
383,0.30707451870898794,2.3,0.31903519628225513
384,0.37348456493791793,2.3400000000000003,0.2711305857894093
385,0.39610900148881717,2.2600000000000002,0.2831848844319433
386,0.44664031620553357,1.9,0.329475113122172
387,0.47829716193656097,1.72,0.3595294117647059
388,0.21472245534108622,1.88,0.36342081447963803
389,0.1049372814474993,1.8599999999999994,0.38637764461293866
390,0.035480537375129226,2.0,0.3820403570991806
391,0.02245839181872872,2.16,0.36817365782071665
392,0.05356214248569942,2.42,0.327295829766418
393,0.09127899091278993,2.5,0.307295829766418
394,0.057127010537992275,2.5599999999999996,0.29270099058334353
395,0.05022711960183431,2.42,0.318160450042803
396,-0.019053938761967964,2.4000000000000004,0.31974416045004284
397,-0.19001919385796545,2.4200000000000004,0.33673899963311726
398,-0.26171692459935675,2.38,0.33392867799926623
399,-0.17306062180416176,2.3400000000000003,0.31921374587256945
400,-0.10675118221149008,2.44,0.2766321144674086
401,-0.10074431282105038,2.4400000000000004,0.25891510333863277
402,0.0440854396949318,2.38,0.24432750397456282
403,0.1777954953159258,2.3200000000000003,0.23724642289348175
404,0.25713360024067944,2.2199999999999998,0.27359936406995233
405,0.22929922929922927,2.34,0.2751378256084139
406,0.27502002423445815,2.26,0.29513782560841384
407,0.27429876060013053,2.24,0.3067305857894093
408,0.18234002104136293,2.5,0.28856768986180753
409,0.22192876008280388,2.48,0.2865676898618075
410,0.3769911504424779,2.2,0.3216651583710407
411,0.4053173775411246,2.06,0.3544886877828054
412,0.406198199710443,1.94,0.3573665158371041
413,0.2529647959660098,2.0,0.34945158371040724
414,0.023970497848801415,2.26,0.312354115201174
415,0.03435174924806078,2.4200000000000004,0.27353058578940936
416,-0.055601055601055556,2.5600000000000005,0.2514762871468754
417,-0.1921038113741574,2.62,0.26942198850434146
418,0.020986042775379046,2.3200000000000003,0.309029228323346
419,0.12698412698412698,2.16,0.3229502262443439
420,-0.09843427600436946,2.2,0.34066723737311966
421,-0.036407121977145906,1.9599999999999995,0.39672153601565363
422,-0.03116147308781868,1.8599999999999994,0.3907758346581875
423,-0.27420764524587143,1.86,0.3959523052464229
424,-0.22558922558922562,1.78,0.43030524642289353
425,-0.029436314061543605,1.4599999999999995,0.4742352941176469
426,0.037410895468026416,1.46,0.47423529411764703
427,0.07512735545773781,1.42,0.49941176470588233
428,0.3515344265003511,1.34,0.4987058823529412
429,0.3303654932475403,1.42,0.4744862418980066
430,0.22781420977067243,1.46,0.48766271248624193
431,0.27891156462585037,1.5199999999999996,0.4776627124862418
432,0.2788785550613289,1.56,0.45766271248624196
433,0.2015418502202643,1.6400000000000001,0.4428391830744772
434,-0.06526145115524928,3.02,0.22914080958786845
435,0.28351797089935415,2.54,0.28975619420325305
436,0.2862504264756056,2.62,0.2837399046104929
437,0.005873774067086794,3.1,0.25777194667002473
438,0.09758393473486038,3.0200000000000005,0.275733937620251
439,0.10274744048899635,2.9000000000000004,0.32491040820848627
440,0.09933584977782021,3.12,0.27726334938495684
441,0.1385238625139099,2.9000000000000004,0.31286334938495686
442,0.2055636590956449,2.5600000000000005,0.36159657769861614
443,-0.20530333467255932,3.08,0.33881504467689877
444,-0.3864059250611113,3.96,0.2610705838864067
445,-0.44672897196261685,4.04,0.252434653838712
446,-0.4117119808783985,3.88,0.29231040289093163
447,-0.42915392456676865,3.84,0.2605791547752921
448,-0.13770445664057845,3.539999999999999,0.26521980244636806
449,0.01038001407459535,3.36,0.2753457222369705
450,0.03460697850655128,3.3000000000000003,0.2795744124656607
451,-0.014456275511879096,3.4600000000000004,0.249886262777511
452,0.07513550210904718,3.14,0.29445224051995933
453,0.046699650054301906,2.68,0.34583113492037454
454,0.15792818557356214,1.88,0.42627320533202884
455,0.21740202119792948,1.56,0.5051510333863275
456,0.34317443120260027,1.4400000000000002,0.4988934817170111
457,0.2773998488284203,1.5800000000000003,0.47129348171701124
458,0.13122171945701358,1.44,0.4771692307692308
459,0.05162299569808369,1.44,0.48116923076923074
460,0.006460719908789864,1.38,0.4951692307692308
461,-0.22518333035235205,1.4800000000000004,0.5081364813404419
462,-0.0322700641681391,1.5000000000000002,0.562444173648134
463,-0.13727055067837188,1.6399999999999997,0.6002729626808833
464,-0.2761802924289267,1.7799999999999996,0.6192860958891386
465,-0.28709254603665746,2.0999999999999996,0.5216390370656091
466,-0.1250798124133072,1.94,0.5312123270349388
467,-0.23359125855973892,1.8999999999999995,0.5335177679355015
468,-0.16587957497048406,2.0000000000000004,0.4711093519300119
469,-0.08354430379746838,1.9599999999999997,0.4638132298505325
470,-0.13234253361641896,1.88,0.5185413697551431
471,-0.21049264235444656,2.1,0.4503537703910731
472,-0.37297297297297305,2.4000000000000004,0.3727994607122297
473,-0.19225863694338158,2.82,0.32870632261220495
474,-0.0707970397537494,2.92,0.2802990827932004
475,-0.025503834492598534,3.12,0.2368807141983613
476,-0.09890109890109888,3.2,0.2833217072275896
477,0.029599055167963413,3.14,0.302831209490033
478,0.2923038038670543,2.84,0.33193591781827075
479,0.21330401892238277,3.1000000000000005,0.29382732053320293
480,0.23626553898873537,3.32,0.256894752383992
481,0.269938701611487,3.5,0.21079222089322522
482,0.08142244436189255,3.96,0.17006159622001757
483,-0.26064060020199115,4.48,0.14189790074110908
484,-0.24028531885446608,4.52,0.1253030615580346
485,-0.3682999769956291,4.58,0.14669776521503336
486,-0.4602703265465015,4.62,0.1809179437646237
487,-0.43038068986068695,4.36,0.21014315720056437
488,-0.2604231006794317,3.96,0.23573564171222222
489,-0.3272288102071218,4.38,0.22463234635600898
490,-0.2923935799023029,4.06,0.24239890107691137
491,-0.12436655405405404,3.96,0.21718971577707996
492,-0.022796498765590405,4.08,0.19691027826826385
493,-0.09915983047907014,4.6,0.19618453596190114
494,0.08218723380430391,5.140000000000001,0.19386314346270156
495,0.07804579132081783,5.68,0.16493317260769166
496,0.012982298806397195,13.72,0.12334752740100227
497,-0.0945656938669784,25.640000000000004,0.08627382386453317
498,-0.4172791651549176,38.96,0.040409473365951784
499,-0.5613819535898996,49.040000000000006,0.03128767511722219
500,-0.8661891292373058,60.900000000000006,0.00037977828351729
501,-0.7418799433389688,56.72,0.0010017199867236046
502,-0.44542997097315346,47.88,0.006441172093705794
503,-0.2527848002657745,35.21999999999999,0.022559685012768366
504,-0.14275070986796684,25.22,0.03686109310069867
505,-0.1356810631229236,15.559999999999999,0.05736230418640754
506,-0.17930466428280994,15.220000000000002,0.0580445657689002
507,-0.4393878936014763,17.94,0.05270859152509995
508,-0.5906186853385577,24.299999999999997,0.03668848574321816
509,-0.7634993857738706,31.12,0.022451394695248785
510,-0.7449110404003931,34.42,0.002096527368972756
511,-0.6515506521735526,36.26,0.0009029684408826381
512,-0.45671642332851736,34.48,0.0010432176071947146
513,-0.2583128978916526,31.079999999999995,0.00203445218853522
514,-0.19982924958594028,28.939999999999998,0.0024450391689528348
515,-0.2886197960402817,28.599999999999998,0.006476778059086497
516,-0.4076167891218694,26.900000000000002,0.008142415653947766
517,-0.4869959911208296,25.92,0.012919484390696099
518,-0.4583456796394596,25.0,0.01339077128445231
519,-0.3067206392988509,21.04,0.04437231972897611
520,-0.2302043872520941,17.86,0.044238477984714634
521,-0.31440524932506125,15.939999999999998,0.06365533012131497
522,-0.2535405954174609,14.7,0.06263532289559212
523,-0.2191153763737645,14.18,0.06219659887688873
524,-0.2843113596112709,13.4,0.036933314619360155
525,-0.4400974360147298,11.640000000000002,0.048788209780824175
526,-0.5091926577019464,9.88,0.08787436453771243
527,-0.4540481848725723,8.240000000000002,0.09378018872292751
